CVE-2012-2897 1:-8.991234348340811E-6 2:-5.494315639452757E-6 3:-7.815200737884125E-6 4:-7.625038191184542E-6 5:-4.882819820430132E-6 6:-4.509119480084707E-6 7:-8.218906303001988E-6 8:-4.617478537292189E-6 9:-7.059953007776778E-6 10:-7.496099076209766E-6 11:-2.6124743565645464E-4 12:-5.084143245123066E-6 13:-5.434687149189325E-6 14:-6.183034855547451E-6 15:-6.509675496986471E-6 16:-5.2500835177999635E-6 17:-9.992783003495245E-6 18:-7.684545449046759E-6 19:-2.4261878522101045E-6 20:-1.2750727544932548E-5 21:-8.277678060915793E-6 22:-1.294047286186418E-5 23:-6.299402263849203E-6 24:-7.365296156070545E-6 25:-0.001438842928386536 26:-1.5057293345438404E-5 27:-0.012201080918607282 28:-2.625590547863567E-6 29:-1.2129512209932778E-5 30:-5.063351211603919E-5 31:-0.0012916210945547709 32:-8.12817749219324E-6 33:-6.131572430817884E-6 34:-4.9951370765147945E-6 35:-1.0901447860696945E-5 36:-5.155756309577413E-6 37:-9.889496704127418E-6 38:-5.903965195723044E-6 39:-1.401917394731523E-5 40:-6.248004733044135E-6 41:-6.3536331350853895E-6 42:-6.589652942963987E-4 43:-4.423078427098145E-6 44:-8.772727827296804E-6 45:-5.276648869158165E-4 46:-7.244618633982976E-6 47:-1.3697428563856733E-5 48:-8.977228153083622E-6 49:-5.258409056220211E-6 50:-5.948004400512773E-6 51:-6.6987793442176355E-6 52:-7.607026557439095E-6 53:-7.97295335094366E-6 54:-0.0014474259322141666 55:-3.360535770084131E-6 56:-5.081482845568006E-6 57:-7.0981233339355366E-6 58:-1.0031805949714806E-5 59:-8.962637799452265E-6 60:-5.034088248190147E-6 61:-9.302785592179072E-6 62:-1.264510353448199E-4 63:-2.3637262269611113E-6 64:-5.9272398974611865E-6 65:-8.562280161854511E-6 66:-3.3782808071894934E-6 67:-1.6254464904749003E-5 68:-8.244278797328244E-6 69:-6.0430527480549715E-6 70:-9.812646525115452E-6 71:-7.614419828079472E-6 72:1.0192903113648735 73:-6.574066449949315E-6 74:-7.74979188763323E-6 75:-1.3331312094814088E-5 76:-7.429554518952426E-6 77:-3.385288476537523E-4 78:-4.7860753158211876E-6 79:-4.351827075632337E-4 80:-8.676223959269581E-6
CVE-2012-2550 1:1.123249227478108E-4 2:1.625609845531554E-4 3:1.771035301863043E-4 4:2.2695754420372447E-4 5:1.4702744003741573E-4 6:2.507697209522173E-4 7:2.4175564759526595E-4 8:3.808850935383162E-4 9:2.036931436941145E-4 10:2.2340839241852424E-4 11:0.8984170284263198 12:1.2279448786327876E-4 13:1.1848264011124573E-4 14:1.827049241446365E-4 15:1.9377923630987078E-4 16:2.018364492325849E-4 17:0.05857431784874474 18:2.2463533293012755E-4 19:7.36148558648368E-5 20:2.567431220157296E-4 21:2.3407501064545965E-4 22:4.2112065381955495E-4 23:2.2913882288524292E-4 24:1.565593258504019E-4 25:2.449954640180329E-4 26:4.3802591728032487E-4 27:1.6273825113810467E-4 28:7.866207062341728E-5 29:2.0888400502758E-4 30:2.1783671108280237E-4 31:1.727658470403532E-4 32:6.357644093762412E-4 33:2.7909944971198737E-4 34:1.2541472710409616E-4 35:2.6800585692272964E-4 36:1.5500885773102481E-4 37:6.412164589297289E-4 38:1.7641864281820258E-4 39:2.1917596494508627E-4 40:1.8672718958014062E-4 41:1.729792480114793E-4 42:3.518175157291695E-4 43:1.2830522235722933E-4 44:2.595525031812109E-4 45:1.356477038179413E-4 46:2.160406867320687E-4 47:4.000517279889239E-4 48:2.731634740088044E-4 49:1.510009484263222E-4 50:1.767223835016752E-4 51:2.0019652167013827E-4 52:1.4601692353748746E-4 53:1.7418599464482298E-4 54:0.025675977861394847 55:9.591250143451614E-5 56:1.7331379550177272E-4 57:1.8892316744384055E-4 58:3.042270812548235E-4 59:2.1746319131754437E-4 60:1.5010403003994614E-4 61:2.1408496179452756E-4 62:2.7934249337364074E-4 63:7.176155234877028E-5 64:1.359227632000079E-4 65:2.502322043791912E-4 66:2.1408637757420093E-4 67:4.2394637700928037E-4 68:2.1422212638398644E-4 69:3.0527013068134217E-4 70:3.241011320167141E-4 71:3.9970830276026735E-4 72:2.050277488819614E-4 73:1.9677037120090126E-4 74:2.1684287412469138E-4 75:2.3080945530704842E-4 76:2.218982153754161E-4 77:1.5473775251322852E-4 78:1.576812489726529E-4 79:2.704731423347439E-4 80:1.7742090777793224E-4
CVE-2012-2543 1:4.235007031422359E-6 2:5.573217551930468E-6 3:0.0012842375859451177 4:7.844555871365046E-6 5:5.10284149198637E-6 6:3.0766419418799904E-4 7:8.299148515857433E-6 8:5.263938280296222E-6 9:6.997905185185783E-6 10:7.669460151618199E-6 11:6.225311129356713E-6 12:4.220486317508386E-6 13:4.061812538319013E-6 14:6.709951184463437E-6 15:6.652314630416972E-6 16:5.521840981226019E-6 17:7.689799631058156E-6 18:7.775725276397175E-6 19:2.526363112435141E-6 20:8.814174098865426E-6 21:8.104675212754172E-6 22:1.2971679739920897E-5 23:9.136372272660373E-6 24:0.7013692618730702 25:8.489192377308598E-6 26:1.5016383428373433E-5 27:6.8859103917608945E-6 28:2.6991151641678384E-6 29:8.485367602183217E-6 30:7.4691018257687344E-6 31:6.670254277609173E-6 32:9.083436477754278E-5 33:6.9842583000347065E-6 34:4.298469435175816E-6 35:9.37571413951969E-6 36:5.311762084077114E-6 37:8.93397597909464E-6 38:6.0716874500990756E-6 39:4.4907279149954853E-4 40:6.4081861638713316E-6 41:6.2065351957633136E-6 42:1.2068714216179713E-5 43:4.404294366939811E-6 44:0.29410640058939425 45:4.798758569297916E-6 46:7.41551785161045E-6 47:1.37204065965547E-5 48:9.523804232811594E-6 49:7.893898674752675E-6 50:6.451929317078507E-6 51:6.87260093298785E-6 52:5.0232418239318305E-6 53:5.983504400797234E-6 54:4.063308853173982E-6 55:3.303404128644828E-6 56:3.5606592390502304E-6 57:6.484395199352881E-6 58:1.0448049296375439E-5 59:7.5099760448835655E-6 60:5.278294187147339E-6 61:1.201282510686377E-5 62:7.266376026356937E-6 63:2.462179846815301E-6 64:4.676956690378148E-6 65:8.81579832823726E-6 66:0.001631560490514234 67:1.4357054719687172E-5 68:7.442929613633152E-6 69:1.829742966503923E-4 70:7.191760034743504E-5 71:1.0191515753854735E-5 72:8.187095045506355E-6 73:6.748320726008223E-6 74:7.433015523979492E-6 75:9.130597475510407E-6 76:7.597353637906064E-6 77:5.315331576827257E-6 78:5.5769683640899085E-6 79:6.099976437434818E-6 80:7.2546667890744515E-6
CVE-2012-2524 1:1.0191359975569446E-5 2:1.4690083087682285E-5 3:1.5978385447262356E-5 4:2.0496474636948656E-5 5:1.3330212499191777E-5 6:1.2922542397812209E-5 7:2.181583861175559E-5 8:1.211723476122345E-5 9:1.8406055389107346E-5 10:2.0179054745634036E-5 11:1.6771042278149585E-5 12:1.1140151353014455E-5 13:1.0748557237038541E-5 14:1.6293801150584378E-5 15:1.7528992305113833E-5 16:1.4049890610845335E-5 17:1.9533631015732573E-5 18:2.111728574713333E-5 19:6.6947500072611E-6 20:2.3156133514020928E-5 21:2.116538296773819E-5 22:3.3969754007289E-5 23:2.319754362338523E-5 24:1.4106990468426411E-5 25:2.210244178411566E-5 26:3.908540590130537E-5 27:1.4746388644494014E-5 28:7.153287811072742E-6 29:1.883154245184821E-5 30:2.1624296629872065E-5 31:1.5608379924758802E-5 32:2.2638995861212476E-5 33:1.740590460380536E-5 34:1.136275517807706E-5 35:2.41554724507791E-5 36:0.00264514464634557 37:2.3233048565136405E-5 38:1.587090256712412E-5 39:2.016143616883628E-5 40:1.688758868258062E-5 41:1.566064780384664E-5 42:3.1555619629534434E-5 43:1.1640378638769436E-5 44:2.43642801037143E-5 45:1.2705917328987742E-5 46:1.9519381072325348E-5 47:3.578087792003013E-5 48:2.480261266437072E-5 49:1.3638283423733034E-5 50:1.60192828375924E-5 51:1.8103368722772254E-5 52:1.5504594273170027E-5 53:1.577129659899734E-5 54:1.0796490049874897E-5 55:8.713134028979614E-6 56:9.31905099210742E-6 57:1.7091653215987166E-5 58:2.736230088360193E-5 59:1.9663591427063778E-5 60:1.3622545753764901E-5 61:1.9244871127310526E-5 62:1.9118962618808567E-5 63:6.527082137160186E-6 64:1.214561824625374E-5 65:2.4870160515876802E-5 66:9.395457133710882E-6 67:3.735179374533894E-5 68:1.9360595918086423E-5 69:0.005567243258899296 70:2.9110626050060724E-5 71:2.0799858832553735E-5 72:1.847876377403422E-5 73:1.7778134892996534E-5 74:1.9546492630422216E-5 75:2.085477011022753E-5 76:1.9989493298553276E-5 77:1.408284586123985E-5 78:1.4379627327467138E-5 79:0.9903860132472114 80:1.6459390891491765E-5
CVE-2012-1891 1:3.4903469753903275E-7 2:3.288609517587336E-7 3:2.320312936014954E-7 4:-1.1541201127035792E-6 5:-1.6636162335351636E-6 6:8.194982769665004E-8 7:5.0996619727088355E-6 8:1.5288121621308905E-6 9:0.5101112285181465 10:4.057655441865423E-7 11:0.24797425863063885 12:-0.0032468643582183273 13:-8.908973432320276E-5 14:2.5988344063901727E-6 15:-4.959747907054526E-7 16:-1.8973380617371977E-6 17:-3.875115238170659E-7 18:4.540211667011238E-7 19:1.3867702839725278E-7 20:4.671989133367682E-7 21:1.0711236592759458E-4 22:9.078255355241122E-7 23:3.9975598564715495E-7 24:6.1036676146727E-7 25:3.570753291354116E-7 26:7.726468097517045E-7 27:2.9753476855704405E-7 28:1.47674389470571E-7 29:-2.6410764212769577E-4 30:7.831210890821941E-7 31:-6.204155086876965E-4 32:8.343303163835516E-7 33:1.929962268327246E-4 34:-0.001532102291469172 35:-5.817831265375337E-4 36:1.8686360951820031E-7 37:-1.0549307215057096E-5 38:5.768612900797586E-7 39:3.759296274625857E-4 40:-2.534067001140563E-8 41:-1.1063906787470164E-5 42:6.208825105389618E-7 43:2.1742208421503E-7 44:6.609273896987251E-7 45:3.7026885308487335E-7 46:-4.09147582904348E-6 47:7.089043273124507E-7 48:5.73690660603748E-7 49:4.098729536468157E-4 50:-3.065598792531925E-7 51:3.6493231919432616E-7 52:2.836423915344682E-7 53:3.1538669358818237E-7 54:4.3306126792342444E-7 55:2.5652061012720324E-7 56:-1.7720254863308837E-4 57:3.4625877335022E-7 58:2.9562107743986605E-7 59:8.954222057653327E-7 60:2.8696739578608735E-7 61:8.013543102534922E-5 62:-9.38429123270396E-5 63:1.3368686884950601E-7 64:-1.490705303557577E-6 65:3.449783555658603E-7 66:0.24711103471658316 67:-3.3668751782178178E-6 68:4.38246203668959E-7 69:1.0496905321499539E-5 70:1.9939370320492343E-5 71:3.977650850531605E-5 72:3.4923682494769124E-8 73:3.5835028951021264E-7 74:8.048449289301783E-5 75:1.2779536280891086E-4 76:1.506518818559659E-6 77:-4.7270804231101424E-7 78:-2.6069131595578036E-5 79:-1.1483316473955726E-8 80:3.8755012308157994E-7
CVE-2012-1889 1:2.148531330059377E-5 2:3.0507935829997623E-5 3:3.30904996667603E-5 4:4.354940202204942E-5 5:5.3410381783116824E-5 6:2.623710257613783E-5 7:4.577205891290617E-5 8:2.558349353675978E-5 9:1.2384271950970066E-4 10:4.212235660278951E-5 11:3.2393941004762616E-5 12:0.33080437914814953 13:5.9743702668447374E-5 14:4.113361804380342E-5 15:3.71592975627428E-5 16:3.045625737724256E-5 17:4.0362187173036785E-5 18:4.319400496658663E-5 19:1.878264194977252E-5 20:5.396498541336635E-5 21:4.5142300444572015E-5 22:7.313006182927168E-5 23:4.8975901114661606E-5 24:2.9184482967767257E-5 25:4.6676318451136085E-5 26:8.53289111387559E-5 27:3.0467681547448084E-5 28:2.1253258824483094E-4 29:1.6473841658488713E-4 30:4.1191837571118045E-5 31:0.011066247114863013 32:7.487004037699707E-4 33:0.0021315574693532343 34:7.169573623130782E-4 35:0.5927168904318747 36:3.1003802580127914E-5 37:0.0020294127141748785 38:4.0445191722258197E-5 39:5.150425459640725E-4 40:3.565519594268949E-5 41:4.5772010811808355E-4 42:6.766824396943033E-5 43:2.4462386915430336E-5 44:4.9594187730255935E-5 45:2.60215431853993E-5 46:7.403612099876723E-4 47:7.747371637763901E-5 48:5.224995888117005E-5 49:0.005737553824937028 50:3.338466262046885E-5 51:3.7615807267303783E-5 52:2.9084632052409344E-5 53:6.331681600012014E-4 54:2.306431145648675E-5 55:1.8327025776249945E-5 56:1.215957480716427E-4 57:1.0783950608307327E-4 58:5.879061048118024E-5 59:4.2171893580788946E-5 60:2.8255739412421905E-5 61:4.029965686062314E-5 62:8.353918486474279E-5 63:1.3231365914655417E-5 64:3.121685510037955E-5 65:5.0128579230478806E-5 66:5.420417094965744E-4 67:8.432636959662824E-5 68:6.014998813371115E-5 69:3.398479394322753E-5 70:6.208858468102902E-5 71:4.2973637412092316E-5 72:3.906652004201057E-5 73:3.691789398737397E-5 74:0.04780394474679091 75:8.76030008722526E-5 76:6.907867245253066E-5 77:2.8980721999603794E-5 78:3.6799442326556247E-5 79:3.3498152444731E-5 80:3.727506644141525E-5
CVE-2012-1888 1:1.8309149169329515E-6 2:2.6397373683804808E-6 3:2.869302521260115E-6 4:3.6855949219643606E-6 5:2.394986777547853E-6 6:2.142624102065498E-6 7:3.923353518056268E-6 8:0.9997433346099813 9:3.309475225440356E-6 10:3.6285367382519234E-6 11:2.7656638958653984E-6 12:2.001342399543143E-6 13:1.931102473894467E-6 14:2.9256187109281223E-6 15:3.1512673427567516E-6 16:2.5248677757817943E-6 17:3.4571105526273296E-6 18:3.6425265179252325E-6 19:1.2025797738694968E-6 20:4.1637031819524835E-6 21:3.80001786544116E-6 22:6.09336764543743E-6 23:3.6998943605613844E-6 24:2.5317256074895754E-6 25:3.974116299861673E-6 26:7.037644149136005E-6 27:2.6498659573251386E-6 28:1.284817306806888E-6 29:3.3859985050429054E-6 30:4.272229028192302E-6 31:2.8075575417196325E-6 32:3.885579840856764E-6 33:2.9394699612407744E-6 34:2.0476151965780455E-6 35:4.343103450066025E-6 36:2.519959572053168E-6 37:4.1761909413043525E-6 38:2.851024623378739E-6 39:3.556613188602325E-6 40:3.0357659508986793E-6 41:2.8150724162381965E-6 42:5.677910265625257E-6 43:2.0914351103946573E-6 44:4.204695273083511E-6 45:2.2097192792970777E-6 46:3.5097350207869237E-6 47:6.441198942927016E-6 48:4.426189332306463E-6 49:2.450612312689072E-6 50:2.8737646005625864E-6 51:3.254785169810344E-6 52:2.3770237830802503E-6 53:2.8342967073000497E-6 54:1.9331367666673145E-6 55:1.5653705942170633E-6 56:1.673394084164108E-6 57:3.072317553989979E-6 58:4.922794662896886E-6 59:3.5304731380185704E-6 60:2.444003012381157E-6 61:3.4591966698602873E-6 62:3.4420843241031364E-6 63:1.1724415670789008E-6 64:2.1824516233278223E-6 65:4.0591161424129406E-6 66:1.7160678430199484E-6 67:6.800472868668127E-6 68:3.4806555618524226E-6 69:2.9470056928145698E-6 70:6.1300343661851615E-6 71:3.6727465688338137E-6 72:3.322449474037829E-6 73:3.196632282799384E-6 74:3.5140834871369143E-6 75:3.7450039682026587E-6 76:3.5942562876528803E-6 77:2.5025980725604234E-6 78:2.565855223086034E-6 79:2.8887353701570756E-6 80:2.8827088913964314E-6
CVE-2012-1886 1:7.154115147559223E-6 2:1.0304621499300988E-5 3:0.002187799474199783 4:1.4485212308597155E-5 5:9.348727856744442E-6 6:8.363209328636716E-6 7:1.5315006943626255E-5 8:9.891495304508436E-6 9:1.2919154725109062E-5 10:1.416392567321901E-5 11:1.1746578502201106E-5 12:7.829586228682303E-6 13:7.534087531144603E-6 14:1.1551460721580282E-5 15:1.230044358357085E-5 16:9.855620572762819E-6 17:1.3741014130776616E-5 18:1.4385417760225344E-5 19:4.693879743860737E-6 20:1.625370850504348E-5 21:1.4832862643456707E-5 22:2.379130610766746E-5 23:1.531029947091346E-5 24:0.9911421519025243 25:1.5515079169565397E-5 26:2.7479391146205722E-5 27:1.0342998211692302E-5 28:5.014473795913636E-6 29:1.6486321622200824E-5 30:1.3835072750507006E-5 31:1.0949811157288546E-5 32:2.1611991039539847E-4 33:1.1687109846282998E-5 34:7.970552416088862E-6 35:1.695950011374043E-5 36:9.836230794705288E-6 37:1.650171980530791E-5 38:1.1260177334617528E-5 39:1.534758445534015E-5 40:1.1849666637884012E-5 41:1.0988137584027391E-5 42:2.216760052293281E-5 43:8.163352287650238E-6 44:1.2638236633627433E-4 45:8.724385100767877E-6 46:1.369962731051739E-5 47:2.5149072496075176E-5 48:1.7555225303458928E-5 49:9.562748324407805E-6 50:1.1218292481228332E-5 51:1.270463013404126E-5 52:9.281667049767527E-6 53:1.1063327784855815E-5 54:7.544536025281407E-6 55:6.12620137106698E-6 56:6.532616242787131E-6 57:1.1992565518948022E-5 58:1.9232970597016057E-5 59:1.3785953339340453E-5 60:9.598815768659848E-6 61:1.3666000049007408E-5 62:1.3413302922462032E-5 63:4.575791482958056E-6 64:8.532538418021467E-6 65:1.6363701095220334E-5 66:0.004827464233053257 67:2.626746224067076E-5 68:1.3586757904117363E-5 69:4.040991358530296E-4 70:1.6965775043225367E-4 71:1.7237288354658657E-5 72:1.3096741398910695E-5 73:1.24763144919791E-5 74:1.37334816377733E-5 75:1.4620877075318185E-5 76:1.4031705638479971E-5 77:9.816566262753863E-6 78:1.0018642252841789E-5 79:1.127685428301841E-5 80:1.1712052907923692E-5
CVE-2012-1885 1:3.578219228289074E-6 2:5.046776136471151E-6 3:0.001144644510570942 4:6.969155714166761E-6 5:4.603018250165501E-6 6:4.0271641162893075E-6 7:7.379840900209973E-6 8:5.049417478723295E-6 9:6.26127850933729E-6 10:6.820089328889487E-6 11:0.37457812146052843 12:3.919829301255056E-6 13:3.6129837246184537E-6 14:9.69590942259313E-6 15:5.918598676867282E-6 16:4.8229200231395685E-6 17:7.020851176926995E-6 18:6.9139674424491516E-6 19:2.2506333853528057E-6 20:7.842403620679289E-6 21:7.202326678455121E-6 22:1.188903651596439E-5 23:7.703149084746265E-6 24:0.6206720476642438 25:7.567535814157102E-6 26:1.3350171304845013E-5 27:6.089812459678664E-6 28:2.4012086817774357E-6 29:8.208967476457435E-5 30:9.598677819800637E-6 31:5.383026072385358E-6 32:8.340880157795626E-5 33:2.940572217585113E-4 34:7.288850584778397E-5 35:8.336204731830613E-6 36:4.727790195443181E-6 37:7.950140305554176E-6 38:5.782132474971789E-6 39:3.8777188547425525E-4 40:5.893309263458544E-6 41:5.283214379868634E-6 42:1.0731126342527638E-5 43:3.931035406433132E-6 44:4.9583722503114956E-5 45:4.68271117761341E-6 46:6.660320902663178E-6 47:1.2198354373747753E-5 48:8.59735185147315E-6 49:7.74655423397309E-5 50:5.394826761965642E-6 51:6.1116983749376076E-6 52:4.4655573954629245E-6 53:5.3214000432545705E-6 54:4.0185181437201195E-6 55:3.050381315132335E-6 56:4.984506399870468E-5 57:5.779084274994149E-6 58:9.40955277187871E-6 59:6.642424402467901E-6 60:4.712104274111478E-6 61:1.2692494388428396E-4 62:6.521565218370919E-6 63:2.190078876234271E-6 64:4.253015370345664E-6 65:7.833556884433648E-6 66:0.001473184129783784 67:1.2778042956289208E-5 68:6.549130459266026E-6 69:1.7258453045440183E-4 70:6.616002076977487E-5 71:6.70479088548717E-5 72:7.259170047772469E-6 73:6.001351487961637E-6 74:7.092748306209142E-6 75:1.9928808437159624E-4 76:8.517696884866427E-6 77:4.727956250918588E-6 78:4.958298452509312E-6 79:5.750772265840302E-6 80:5.855704780756628E-6
CVE-2012-1853 1:2.3866864873054347E-6 2:3.5142081261394184E-6 3:3.5174249634847265E-6 4:4.558558381740086E-6 5:2.3002010925359885E-5 6:3.516947234048084E-4 7:4.780441994505492E-6 8:2.6939537624975223E-6 9:5.541121325972143E-6 10:4.412389263086776E-6 11:3.54761647988387E-6 12:2.518544813793663E-6 13:2.331569521045704E-6 14:2.0561584298894848E-4 15:4.125229311611601E-6 16:3.2175492025997346E-6 17:4.216522651323396E-6 18:4.6087230854258714E-6 19:1.4483097934570562E-6 20:5.079646628438207E-6 21:4.8569971869659835E-6 22:3.7962012870573124E-4 23:8.004626972897453E-6 24:3.1638164004707926E-6 25:5.461320167558196E-6 26:8.682590979193028E-6 27:3.210234599794621E-6 28:2.8188048400199676E-5 29:7.854624673084698E-6 30:5.377891839480925E-6 31:4.094327171925443E-6 32:4.900724924374451E-6 33:0.8607625340001064 34:2.4697701787661897E-6 35:5.41351866836807E-6 36:3.0531322968845488E-6 37:6.4719306542906046E-6 38:3.4915309783997647E-6 39:4.375973098635964E-6 40:1.3538357977515208E-4 41:4.313136967304894E-6 42:6.982283975111956E-6 43:8.996851919067368E-4 44:0.13339955795511263 45:2.673009877375194E-6 46:4.2678232203642004E-6 47:7.926122072878822E-6 48:5.463479834789132E-6 49:4.37552413063805E-6 50:0.003027214360471717 51:3.951843748668966E-6 52:3.6463677735693656E-5 53:1.2078668308591905E-5 54:2.4834094867904487E-6 55:1.8893950395179223E-6 56:2.2806215978470534E-6 57:1.9580717441864085E-5 58:6.030978908141392E-6 59:2.342591796709189E-4 60:2.9597436341993847E-6 61:6.492375518676065E-6 62:1.1132890955180132E-4 63:1.4116914337908085E-6 64:2.7078210619531664E-6 65:5.075056714225632E-6 66:2.0367532086303444E-6 67:8.294935235261888E-6 68:7.616584063628483E-6 69:1.070114574469362E-5 70:2.7469044891958905E-5 71:5.296569717761562E-6 72:4.196121601508062E-6 73:3.879823974268501E-6 74:4.863655263739495E-6 75:6.466676598676753E-5 76:4.373475458951159E-6 77:3.431543747034233E-6 78:3.368472096817431E-6 79:5.102151385002594E-6 80:3.830139311860281E-6
CVE-2012-1852 1:1.8641770050557708E-6 2:2.9196631736106154E-6 3:2.855407607867166E-6 4:3.737271430668923E-6 5:1.868494389407787E-5 6:1.07256825358759E-4 7:3.921855046079089E-6 8:2.344674214759138E-6 9:4.564881445176255E-6 10:3.620431197914792E-6 11:0.07268302597043465 12:2.108977731873389E-6 13:1.914810319081373E-6 14:1.7250775091362026E-4 15:3.3868925079124346E-6 16:2.6167241411253305E-6 17:3.5477071930762716E-6 18:3.7818793096703816E-6 19:1.1913587953807397E-6 20:4.168259173326967E-6 21:3.971030975237148E-6 22:3.0204419150114904E-4 23:6.380614275926021E-6 24:2.663115061179558E-6 25:4.486193198539594E-6 26:7.112322486828019E-6 27:2.6352809611547117E-6 28:2.317916782066622E-5 29:2.4868410296175073E-5 30:5.1413055487191975E-6 31:3.096962430405207E-6 32:3.926875707505364E-6 33:0.9231952248400436 34:1.8996250750389408E-5 35:4.4411882205595025E-6 36:2.5075339432711388E-6 37:5.311225927445488E-6 38:3.0014638004090123E-6 39:3.5557893694604524E-6 40:1.107463453778041E-4 41:3.4310443030209485E-6 42:5.723529066974367E-6 43:7.054699588724078E-4 44:5.064448185106242E-6 45:2.312625322713705E-6 46:3.523186020710685E-6 47:6.494534590117936E-6 48:4.509201943125263E-6 49:2.0498560988227052E-5 50:0.0018743917862591437 51:3.2431479192957972E-6 52:2.9967893355919093E-5 53:9.919665813419592E-6 54:2.1388954690709402E-6 55:1.579425203979513E-6 56:1.3341185819270119E-5 57:1.6094872855092253E-5 58:4.9747576748784415E-6 59:1.9140740399386597E-4 60:2.4376075429150046E-6 61:3.315892357559408E-5 62:9.10311118591781E-5 63:1.1597334419109763E-6 64:2.2804693814485986E-6 65:4.164006695125862E-6 66:1.7496777115887742E-6 67:6.798651263999108E-6 68:6.220561006451008E-6 69:7.195720222812238E-6 70:2.262718069161047E-5 71:1.8556241950909997E-5 72:3.4436883345344037E-6 73:3.184172048734284E-6 74:4.108406762657869E-6 75:1.0771148017054909E-4 76:4.021737170585295E-6 77:2.813702068587511E-6 78:2.766724261173156E-6 79:4.2965734236022924E-6 80:2.8769381697019737E-6
CVE-2012-1545 1:3.8730275609956024E-5 2:2.5589868236943392E-5 3:5.523192516139875E-6 4:5.514760529254107E-6 5:4.408388468105226E-4 6:6.026937385496477E-5 7:5.84718576944079E-6 8:3.233040338276336E-6 9:7.034582584956628E-6 10:5.401816605031215E-6 11:4.660242234780341E-6 12:4.527244354512872E-6 13:2.2529962336863867E-5 14:4.388888798516708E-6 15:4.685054266071061E-6 16:3.8104752392170304E-6 17:5.670442808875757E-6 18:7.288179523586018E-5 19:1.5854965857910826E-5 20:8.029238564906012E-6 21:6.043350324931508E-6 22:9.687909743420078E-6 23:5.818633906117799E-6 24:3.781772572326668E-6 25:3.7711829681544034E-5 26:1.0616214374562518E-5 27:5.0177082048075866E-6 28:1.933143597808826E-6 29:6.587959627632258E-6 30:7.72716103761654E-6 31:8.002643385202162E-5 32:6.458058905523895E-6 33:4.637579083601948E-6 34:3.067236596322079E-6 35:6.7430546799743745E-6 36:0.8447074098090365 37:7.218482765628603E-6 38:4.671590559149581E-6 39:5.836924797286901E-6 40:5.603356618240336E-6 41:4.754006023256028E-6 42:8.519851982728405E-6 43:3.1887050519595484E-6 44:6.295962615714055E-6 45:3.328635276879441E-6 46:5.2602928990901E-6 47:9.698077350909683E-6 48:7.373982664757825E-6 49:3.751981557923844E-6 50:4.63223913210492E-6 51:4.842044803023822E-6 52:0.15281147559965627 53:4.474129100496527E-6 54:8.724248065214199E-5 55:2.3147255006287363E-6 56:4.65629481042293E-5 57:4.723511929005426E-6 58:8.032184428975576E-6 59:1.1750398785767674E-4 60:5.7382588964144735E-5 61:9.62412732907496E-5 62:7.917288669728928E-6 63:1.7297957404565833E-6 64:9.727346003217292E-6 65:6.711713901317387E-6 66:2.4850640135769907E-6 67:1.0199526729885135E-5 68:2.4879894073752515E-4 69:7.4628006373985794E-6 70:7.906831887392988E-6 71:7.2269497450986765E-6 72:2.5548294257466504E-5 73:6.642216863342172E-6 74:7.4614689211597655E-6 75:6.3573212937248494E-6 76:4.3560590845760194E-4 77:1.5750177969430692E-4 78:7.092905871835818E-5 79:5.556504370003812E-6 80:5.012517997978069E-6
