CVE-2015-0074,0.006111663058153455,2.1272414814790195E-4,1.7768397073734496E-4,0.888025496489428,1.2123756256772596E-4,1.3111174759315397E-4,8.202897234871383E-4,1.5985361784612789E-4,4.7449944239487776E-4,1.7972883275142176E-4,3.1554336563413695E-4,1.4842556717519704E-4,0.009943345913054,1.9046774911054553E-4,1.739579289815298E-4,1.5504042146453271E-4,0.015154824918424903,1.9657958185760932E-4,5.721822158178513E-5,2.5149134356086347E-4,2.757479142884806E-4,4.1268989250352973E-4,2.724147068416947E-4,7.156777864122887E-5,2.509098076298176E-4,2.3980253402349633E-4,1.2419731515643281E-4,6.172541442761047E-5,1.7565792348604034E-4,2.1110239576951735E-4,2.3568650631323554E-4,1.9069220495366768E-4,1.6819424675180755E-4,1.434322772808963E-4,2.2981611933220572E-4,2.1030767071366968E-4,1.9396101601871333E-4,1.691526762280858E-4,2.7233692710582405E-4,2.8613864814800376E-4,1.5145475213085134E-4,2.953758318694555E-4,0.054045500176379255,4.284907293267759E-4,1.9719290351551716E-4,2.981713035379578E-4,4.282528691748764E-4,2.577397066135081E-4,1.151653977897662E-4,1.386723162008719E-4,1.5935374549684526E-4,1.8876589370081127E-4,1.5809753698110065E-4,1.4660441376905387E-4,7.695009241990485E-5,0.002286189615927986,2.7824550386217756E-4,2.3774623810945408E-4,2.3363756908783127E-4,2.954183223954113E-4,2.803478530125473E-4,3.0624151336855026E-4,5.527511764618339E-5,9.975634204811861E-5,2.695520078522271E-4,2.0414528975814072E-4,3.7128164726934863E-4,1.9780961967616847E-4,1.883977138001746E-4,0.0018219069644966153,2.3524766979040392E-4,4.940457410135087E-4,1.570061320087636E-4,2.0919444062563602E-4,2.3115981635250324E-4,2.142927600620087E-4,1.3714180659569686E-4,3.017712847786611E-4,1.78540096331022E-4,3.5197920808133475E-4,4.944870157065675E-4,2.2277065619417372E-4,3.7316328889856835E-4,1.5378413961412803E-4,2.2423497461200847E-4,1.805178067556641E-4,3.415300709251667E-4,2.152800790976828E-4,3.828542995566867E-4,1.7569923295435283E-4,1.2654491637205666E-4,2.291979121525677E-4,3.2912397627412617E-4,4.2042775543946046E-4,2.3309426682696792E-4,1.5330394690354175E-4,0.0012710074582715687,2.0591216854752255E-4,2.1331343503419695E-4,1.3491707743999666E-4
CVE-2015-0014,5.6614661039025226E-5,1.1118669510572183E-4,9.267441790424145E-5,7.364889235409587E-5,7.695897443517203E-5,7.090310475986742E-5,6.6333740810284E-5,8.575014421048715E-5,1.2265758918644603E-4,9.591786650516216E-5,1.6268448273971427E-4,6.56406234160541E-5,6.527535641618815E-5,0.031353158058957706,9.29759863031321E-5,8.276594004888277E-5,9.642060051228068E-5,1.0381751201033764E-4,3.148896593878832E-5,1.3171907910303253E-4,1.473786706208907E-4,2.0688100168319716E-4,0.024215238765017556,3.654218989168488E-5,1.311810490520283E-4,1.3179564531464228E-4,6.69845583928431E-5,3.393128538619595E-5,3.2695703279373827E-4,1.9624846378783162E-4,1.2395798998666023E-4,1.8430504085850387E-4,0.019367000732805,5.888643785740625E-5,1.1839678555084105E-4,1.1134584925561336E-4,1.0899607218202853E-4,1.0300339258994238E-4,1.682950703058332E-4,2.665912424096812E-4,8.039482375316277E-5,1.5289816406190834E-4,8.143428927250086E-5,2.1455514631342715E-4,1.0485655383563377E-4,1.5367285517955016E-4,2.1375833025757382E-4,1.5555179119128938E-4,2.724778610936357E-4,0.10137505641095194,8.5490114145654E-5,1.0007623006967225E-4,8.401255859318985E-5,7.222236280609727E-5,4.203222678424322E-5,6.332164241937128E-5,1.4496750179877064E-4,1.226247683713629E-4,1.2290595985565162E-4,1.4922521250116075E-4,1.4556552167216083E-4,1.5794491651385285E-4,3.04320546433996E-5,5.5191515889529996E-5,1.7058530443008586E-4,1.0837504240873857E-4,1.8956395923989247E-4,1.0469696382999076E-4,1.0038210298268568E-4,0.8122048550377218,1.5012837217406196E-4,2.4212343322709706E-4,8.427878548459266E-5,1.1035655701667517E-4,1.224972285015794E-4,1.1192372026754875E-4,7.403943416731659E-5,1.5492682322483132E-4,9.551083450462454E-5,8.505836933350976E-5,2.422879119784862E-4,1.1758151274864512E-4,6.561405746472567E-5,8.212568296912111E-5,1.0836889466511226E-4,1.1363422007196306E-4,1.7315711506180729E-4,1.1214830205247575E-4,1.9351425327243687E-4,9.314791780833471E-5,6.84624786003124E-5,1.1310821641978345E-4,1.6542044147859218E-4,3.011119398560342E-4,1.2246424763105149E-4,8.205858801066465E-5,8.835304609948247E-5,1.0921538175944311E-4,1.1271790747125051E-4,1.0302713659178475E-4
CVE-2014-9161,2.3858006893089383E-6,5.0822954642753874E-6,3.870803824436051E-6,1.9026606515406609E-4,-9.326873688760389E-5,-1.6597460450352281E-6,2.7625909632388997E-6,3.592639914211572E-6,9.35696127004531E-6,4.012392184445696E-6,2.1811008929645175E-4,3.369908600134798E-6,1.351954582132197E-6,4.731690269292942E-6,4.076679450737454E-6,4.252662077885474E-6,-1.0104042172081294E-5,4.153512889704004E-6,1.334290930021472E-6,5.860030522983024E-6,6.233966816459897E-6,8.444476096067453E-6,-6.338228040266568E-4,1.1798836562973311E-6,5.466967264350124E-6,5.228185455286048E-6,2.8181515523541898E-6,1.4419441315741816E-6,3.6169507386791624E-5,4.877103913825529E-6,5.328242118354096E-6,4.0706967016926825E-4,3.7751211650164833E-6,3.1197467500576558E-6,5.70253416867309E-6,4.668463902663522E-6,8.60767181816497E-5,3.7686923574627126E-6,6.351175950051067E-6,6.287432362487752E-6,3.425698447023558E-6,6.327725132816142E-6,3.4322130158631188E-6,8.655990922007558E-6,-2.259904462476399E-4,5.505005485933457E-6,8.712016988148732E-6,1.7563387561362431E-6,2.536134195904345E-6,3.143871886509103E-6,3.583810581121872E-6,8.794089004394038E-7,3.5211751238840092E-6,2.965134657056434E-6,1.774461077970075E-6,0.8157078808731693,6.273824024847023E-6,3.3212769912538295E-6,-2.223066553889244E-4,4.595600850593007E-6,6.228732218654029E-6,-5.974433271925129E-5,1.2895646241516563E-6,3.1787299614597915E-4,6.032823124924978E-6,3.634297116730333E-6,1.7111616507604874E-4,4.465384938016508E-6,4.194296354951125E-6,5.963364220756937E-5,5.58867644274707E-6,1.0115093712476153E-5,3.5333100054651662E-6,4.5977384602161605E-6,4.737564536816294E-4,0.18312170133614802,1.6651588136394626E-4,6.441292590328539E-6,3.998478774774436E-6,-2.5456314142889813E-4,9.807377117852807E-6,4.941456047299402E-6,2.7445354777702752E-6,-6.990640880480205E-7,8.11433211511206E-6,3.998477758008735E-6,7.4297653032233774E-6,3.002277733143378E-5,7.924340334807463E-6,5.143991396599043E-6,1.7502366753282673E-6,1.0524962187003666E-5,2.2188578606221136E-6,2.398534502267786E-6,1.1934546004021163E-4,1.669261390152484E-6,3.6766817956686597E-6,5.658964297205583E-5,-7.783398412845741E-7,3.0515438643205675E-6
CVE-2014-8460,6.195669352942235E-6,1.2305119207304038E-5,1.125924731853361E-5,0.001029495105430966,1.597578905580731E-4,7.496264632802909E-6,6.8372756083160155E-6,9.349749712795051E-6,1.0267928640324008E-5,9.870904421448156E-6,1.8861266208224682E-5,5.517922078596471E-4,6.750584230444018E-6,2.902429693754107E-4,9.730041784313517E-6,1.02980488076492E-5,1.0213668283763734E-5,1.1169152223380007E-5,3.2487819405718153E-6,1.3622742538801079E-5,1.498283260406845E-5,2.1490322194994713E-5,1.664157177761441E-5,4.760202926778039E-6,2.915921935618479E-4,1.433019051722551E-5,6.8998686813442655E-6,3.886886887365802E-6,3.374101799421557E-4,1.5534900749785223E-5,1.379426123138843E-5,1.4948802098847495E-5,7.64302735766202E-4,2.6395730471341015E-4,1.3301989609498833E-5,1.1449509126760274E-5,1.1038926919705592E-5,9.599540709905431E-6,1.4630737299929267E-5,1.6501813166683342E-5,8.460538158655455E-6,1.572074908089942E-5,9.669050452308537E-6,2.4016637753533216E-5,1.1816615749008683E-5,1.581116924801927E-5,2.1937963361034744E-5,1.3901651334391716E-5,4.1170422175046677E-4,8.378569589725034E-6,8.800157438621295E-6,1.0387895687861366E-5,8.664023527031376E-6,3.694735514520785E-4,4.407031716835325E-6,0.9888609622645758,1.4880231972465435E-5,0.0017541554211082384,1.2770229892116418E-5,1.7190953663436225E-5,1.692045406113035E-5,1.7864508515622145E-5,3.1350606653466434E-6,1.7618087800779354E-4,1.4790656336088549E-5,1.1376065279757844E-5,1.9857277700470153E-5,1.10604798967595E-5,1.2811058664537592E-5,1.552782255162139E-4,1.8385053207984603E-5,2.4850419203396616E-5,8.676642097347253E-6,1.1417059603098921E-5,1.527940959403727E-5,2.6090164287985836E-5,7.87814677947316E-6,1.5783768972851562E-5,9.862820582990373E-6,1.6135283683807136E-4,2.4846214267422675E-5,1.2162597874682321E-5,6.789719131706288E-6,8.51808776714343E-6,2.715812431613549E-4,9.89327359463621E-6,2.1860064596618639E-4,2.404562974378168E-5,1.9870957539715962E-5,1.1943910286970178E-5,1.0849723974970713E-5,1.3840883948936327E-5,1.8202598609586656E-5,5.875719808022045E-6,1.3355485594232713E-5,9.566671296704623E-6,1.063865409730337E-5,1.2304397896239069E-5,1.1617589713910556E-5,0.002893716693782108
CVE-2014-8457,6.195669352942235E-6,1.2305119207304038E-5,1.125924731853361E-5,0.001029495105430966,1.597578905580731E-4,7.496264632802909E-6,6.8372756083160155E-6,9.349749712795051E-6,1.0267928640324008E-5,9.870904421448156E-6,1.8861266208224682E-5,5.517922078596471E-4,6.750584230444018E-6,2.902429693754107E-4,9.730041784313517E-6,1.02980488076492E-5,1.0213668283763734E-5,1.1169152223380007E-5,3.2487819405718153E-6,1.3622742538801079E-5,1.498283260406845E-5,2.1490322194994713E-5,1.664157177761441E-5,4.760202926778039E-6,2.915921935618479E-4,1.433019051722551E-5,6.8998686813442655E-6,3.886886887365802E-6,3.374101799421557E-4,1.5534900749785223E-5,1.379426123138843E-5,1.4948802098847495E-5,7.64302735766202E-4,2.6395730471341015E-4,1.3301989609498833E-5,1.1449509126760274E-5,1.1038926919705592E-5,9.599540709905431E-6,1.4630737299929267E-5,1.6501813166683342E-5,8.460538158655455E-6,1.572074908089942E-5,9.669050452308537E-6,2.4016637753533216E-5,1.1816615749008683E-5,1.581116924801927E-5,2.1937963361034744E-5,1.3901651334391716E-5,4.1170422175046677E-4,8.378569589725034E-6,8.800157438621295E-6,1.0387895687861366E-5,8.664023527031376E-6,3.694735514520785E-4,4.407031716835325E-6,0.9888609622645758,1.4880231972465435E-5,0.0017541554211082384,1.2770229892116418E-5,1.7190953663436225E-5,1.692045406113035E-5,1.7864508515622145E-5,3.1350606653466434E-6,1.7618087800779354E-4,1.4790656336088549E-5,1.1376065279757844E-5,1.9857277700470153E-5,1.10604798967595E-5,1.2811058664537592E-5,1.552782255162139E-4,1.8385053207984603E-5,2.4850419203396616E-5,8.676642097347253E-6,1.1417059603098921E-5,1.527940959403727E-5,2.6090164287985836E-5,7.87814677947316E-6,1.5783768972851562E-5,9.862820582990373E-6,1.6135283683807136E-4,2.4846214267422675E-5,1.2162597874682321E-5,6.789719131706288E-6,8.51808776714343E-6,2.715812431613549E-4,9.89327359463621E-6,2.1860064596618639E-4,2.404562974378168E-5,1.9870957539715962E-5,1.1943910286970178E-5,1.0849723974970713E-5,1.3840883948936327E-5,1.8202598609586656E-5,5.875719808022045E-6,1.3355485594232713E-5,9.566671296704623E-6,1.063865409730337E-5,1.2304397896239069E-5,1.1617589713910556E-5,0.002893716693782108
CVE-2014-8439,1.801768762146091E-5,3.345970867930736E-5,2.6956886680843546E-5,0.5965977587866242,4.733058970642014E-5,2.6730378992204215E-4,4.142713782838665E-5,2.491038488234849E-5,2.5946805304299196E-5,2.7876524641497464E-5,4.744084830529967E-5,1.243513497889541E-4,1.8959258984816885E-5,4.807421576201568E-5,2.7351016126301398E-5,2.8695020288405957E-5,2.7718162021726007E-5,3.1772215851381474E-5,1.0797294431873844E-4,3.839125059752891E-5,2.802213863481491E-4,6.061336357013391E-5,5.856985748607769E-5,1.0947634001481188E-5,9.399819723472782E-5,3.662304750371651E-5,1.9506238533589164E-5,1.0091517950707252E-5,0.0011209941718091719,4.0917345699991204E-5,3.616949471717892E-5,7.01244175760787E-4,2.614263556064693E-5,1.728728681966954E-5,0.25352003017961927,3.2436398856604136E-5,3.130461435790907E-5,2.6470309740311208E-5,4.2285896077019544E-5,4.348173993885149E-5,2.3382569044575797E-5,4.461430605419738E-5,2.1316745961303067E-5,6.267952248928478E-5,0.00117237703387496,4.673467904563391E-5,6.25980688218172E-5,4.004325790646305E-5,1.8575805726484305E-5,1.6647442772627663E-4,2.4827644907263007E-5,2.9614813119877844E-5,2.4402689494950675E-5,9.071978762344064E-5,1.2175448159933637E-5,5.242864969295751E-4,4.219792913740863E-5,0.09438022138069266,3.603092258257758E-5,4.459071045576847E-5,4.33511715895337E-5,4.6637057942088974E-5,8.801719127127471E-6,1.729048342333692E-5,3.896791158289541E-5,3.315085255377843E-5,0.001023275823603448,3.3694842545871456E-5,2.9478892325543725E-5,1.6272571137821405E-4,3.602121570879758E-5,7.60635296643524E-5,2.4474204385437743E-5,3.2209093306074085E-5,3.991250230961263E-5,3.5116581930577504E-5,2.3387498758058916E-5,4.5258712567457065E-5,1.7097674289398495E-4,2.5316404261087563E-5,7.106838202725112E-5,3.4438597744811E-5,1.902437043937895E-5,2.3853723981641232E-5,3.153096298999509E-5,3.0141580381557665E-5,9.538868004920873E-5,1.6148638196095575E-4,5.660148863829432E-5,2.726067074512374E-5,2.0182467274963386E-5,8.192469475916194E-5,4.902511888019139E-5,1.5988423275382477E-5,3.580020004588211E-5,0.046328885025447235,2.6240963472308628E-5,2.0211390552076484E-4,3.287430800784194E-5,2.114478722424442E-5
CVE-2014-6374,4.293338317547022E-4,0.0010386115484811295,8.040548426405708E-4,5.945433624960411E-4,5.10524765590213E-4,5.665419809731666E-4,5.203991505948426E-4,7.254939332967488E-4,7.364266625151948E-4,8.460635338408132E-4,0.001973307530845822,5.146615410325781E-4,5.111072233549716E-4,9.02905681410342E-4,8.102784660038603E-4,6.947990922634376E-4,8.016905778045297E-4,9.445121174599926E-4,2.1939873096283704E-4,0.0013629738871417587,0.0015748499869591068,0.003363349549076909,0.0015407755774348912,2.5877686923569954E-4,0.0013579450909035516,0.0012630159204453904,5.277309713266993E-4,2.3832082404921594E-4,8.188532037689131E-4,9.351957718214913E-4,0.001235865924004241,9.151283305482086E-4,7.737857936423396E-4,4.5053250247784396E-4,0.0011504943541259616,0.0010472891494000224,9.362729722065424E-4,7.592167521013169E-4,0.0015432531509905613,0.0016717976646885822,6.653175928913222E-4,0.17568972245568812,5.750764761495706E-4,0.003671599214287894,9.587577043985626E-4,0.00177842033461404,0.0036671777175247494,0.0014095261591989558,4.83518859267247E-4,6.066644014357813E-4,7.22994753234296E-4,8.969653856357694E-4,7.056966880757281E-4,5.80748990762342E-4,3.0316300090709104E-4,4.8155911835545174E-4,0.001597449535247157,0.0012153643293768856,0.0012187471939134123,0.0016864135563530174,0.001600083436592978,0.001869901511443342,2.1131840053656168E-4,3.8830148287869614E-4,0.0013819846180791664,0.0010026608317888987,0.0026407329204337754,9.586280893288003E-4,9.012097907960845E-4,0.0014593700277336903,0.0011534139161597315,0.5548255190764938,7.093527440258847E-4,0.0010324208806358252,0.0012007138528546707,0.0010532165425817402,5.977472107524313E-4,0.0017723235069683168,8.384858513608558E-4,7.054180931648012E-4,0.005396151945936194,0.0011393649167500172,5.137836404304269E-4,6.852271272375022E-4,0.0010033462146502507,8.453721817951979E-4,0.002232243042475553,0.0010589112378106415,0.002855674175948222,0.1617988245742054,5.424005441463037E-4,0.0010689412952020344,0.002042587586595389,4.162405914856544E-4,0.0012097183235983456,6.83987529457512E-4,7.542484644228425E-4,0.0010120285052585293,0.0010681214454103121,5.85061585585002E-4
CVE-2014-6366,4.293338317547022E-4,0.0010386115484811295,8.040548426405708E-4,5.945433624960411E-4,5.10524765590213E-4,5.665419809731666E-4,5.203991505948426E-4,7.254939332967488E-4,7.364266625151948E-4,8.460635338408132E-4,0.001973307530845822,5.146615410325781E-4,5.111072233549716E-4,9.02905681410342E-4,8.102784660038603E-4,6.947990922634376E-4,8.016905778045297E-4,9.445121174599926E-4,2.1939873096283704E-4,0.0013629738871417587,0.0015748499869591068,0.003363349549076909,0.0015407755774348912,2.5877686923569954E-4,0.0013579450909035516,0.0012630159204453904,5.277309713266993E-4,2.3832082404921594E-4,8.188532037689131E-4,9.351957718214913E-4,0.001235865924004241,9.151283305482086E-4,7.737857936423396E-4,4.5053250247784396E-4,0.0011504943541259616,0.0010472891494000224,9.362729722065424E-4,7.592167521013169E-4,0.0015432531509905613,0.0016717976646885822,6.653175928913222E-4,0.17568972245568812,5.750764761495706E-4,0.003671599214287894,9.587577043985626E-4,0.00177842033461404,0.0036671777175247494,0.0014095261591989558,4.83518859267247E-4,6.066644014357813E-4,7.22994753234296E-4,8.969653856357694E-4,7.056966880757281E-4,5.80748990762342E-4,3.0316300090709104E-4,4.8155911835545174E-4,0.001597449535247157,0.0012153643293768856,0.0012187471939134123,0.0016864135563530174,0.001600083436592978,0.001869901511443342,2.1131840053656168E-4,3.8830148287869614E-4,0.0013819846180791664,0.0010026608317888987,0.0026407329204337754,9.586280893288003E-4,9.012097907960845E-4,0.0014593700277336903,0.0011534139161597315,0.5548255190764938,7.093527440258847E-4,0.0010324208806358252,0.0012007138528546707,0.0010532165425817402,5.977472107524313E-4,0.0017723235069683168,8.384858513608558E-4,7.054180931648012E-4,0.005396151945936194,0.0011393649167500172,5.137836404304269E-4,6.852271272375022E-4,0.0010033462146502507,8.453721817951979E-4,0.002232243042475553,0.0010589112378106415,0.002855674175948222,0.1617988245742054,5.424005441463037E-4,0.0010689412952020344,0.002042587586595389,4.162405914856544E-4,0.0012097183235983456,6.83987529457512E-4,7.542484644228425E-4,0.0010120285052585293,0.0010681214454103121,5.85061585585002E-4
CVE-2014-6330,4.293338317547022E-4,0.0010386115484811295,8.040548426405708E-4,5.945433624960411E-4,5.10524765590213E-4,5.665419809731666E-4,5.203991505948426E-4,7.254939332967488E-4,7.364266625151948E-4,8.460635338408132E-4,0.001973307530845822,5.146615410325781E-4,5.111072233549716E-4,9.02905681410342E-4,8.102784660038603E-4,6.947990922634376E-4,8.016905778045297E-4,9.445121174599926E-4,2.1939873096283704E-4,0.0013629738871417587,0.0015748499869591068,0.003363349549076909,0.0015407755774348912,2.5877686923569954E-4,0.0013579450909035516,0.0012630159204453904,5.277309713266993E-4,2.3832082404921594E-4,8.188532037689131E-4,9.351957718214913E-4,0.001235865924004241,9.151283305482086E-4,7.737857936423396E-4,4.5053250247784396E-4,0.0011504943541259616,0.0010472891494000224,9.362729722065424E-4,7.592167521013169E-4,0.0015432531509905613,0.0016717976646885822,6.653175928913222E-4,0.17568972245568812,5.750764761495706E-4,0.003671599214287894,9.587577043985626E-4,0.00177842033461404,0.0036671777175247494,0.0014095261591989558,4.83518859267247E-4,6.066644014357813E-4,7.22994753234296E-4,8.969653856357694E-4,7.056966880757281E-4,5.80748990762342E-4,3.0316300090709104E-4,4.8155911835545174E-4,0.001597449535247157,0.0012153643293768856,0.0012187471939134123,0.0016864135563530174,0.001600083436592978,0.001869901511443342,2.1131840053656168E-4,3.8830148287869614E-4,0.0013819846180791664,0.0010026608317888987,0.0026407329204337754,9.586280893288003E-4,9.012097907960845E-4,0.0014593700277336903,0.0011534139161597315,0.5548255190764938,7.093527440258847E-4,0.0010324208806358252,0.0012007138528546707,0.0010532165425817402,5.977472107524313E-4,0.0017723235069683168,8.384858513608558E-4,7.054180931648012E-4,0.005396151945936194,0.0011393649167500172,5.137836404304269E-4,6.852271272375022E-4,0.0010033462146502507,8.453721817951979E-4,0.002232243042475553,0.0010589112378106415,0.002855674175948222,0.1617988245742054,5.424005441463037E-4,0.0010689412952020344,0.002042587586595389,4.162405914856544E-4,0.0012097183235983456,6.83987529457512E-4,7.542484644228425E-4,0.0010120285052585293,0.0010681214454103121,5.85061585585002E-4
CVE-2014-6329,6.500371045192118E-4,0.0014980297469375317,0.0011812475244148835,8.8819167378323E-4,7.672183563496357E-4,8.479079690493048E-4,7.820999374070068E-4,0.0010725045892939285,0.001087717158685602,0.0012388427223326344,0.0026540903904752828,7.733782422433106E-4,7.687133219736237E-4,0.0013161705691799317,0.0011898042818634488,0.0010249326819367075,0.0011779928619448051,0.001372336156698114,3.379759076074552E-4,0.0019176069614259973,0.0021798894111349195,0.004114962703610068,0.0021390158882007293,3.9734075520320974E-4,0.0019055187438385133,0.0017903010720129555,7.926476877308058E-4,3.665525894626425E-4,0.0012010547319158194,0.0013597716441747906,0.0017556502371254218,0.0013298897982349648,0.0011395099119666005,6.809322438058995E-4,0.0016450965753301253,0.001509524333486443,0.0013612389794502783,0.0011193376784354309,0.0021420737134099877,0.002298493880297427,9.882841983342196E-4,0.004196340293929745,8.604596041910892E-4,0.004404602421277933,0.0013914837111332974,0.002426026345932748,0.004400566928682637,0.001976075292425976,7.288523353679868E-4,9.054152172305051E-4,0.0010690238293264243,0.0013081209775791987,0.0010448868435316892,8.678224053954371E-4,4.6378830722766743E-4,7.260125608568832E-4,0.0022083835549447247,0.001729230261201422,0.0017336029769057955,0.002316092145651602,0.002211593383196556,0.0025338121162810194,3.257510920274762E-4,5.898900184796743E-4,0.001941568232840898,0.0014502221300384587,0.003389510226984808,0.0013891458869815427,0.0013138736762642771,0.002038206535025801,0.0016489068752285096,0.8447988283802682,0.001049994596968257,0.0014898167735280237,0.0017101361896698735,0.0015173740070316183,8.927114655190956E-4,0.00241878315104026,0.0012284782749016057,0.0010444949649495961,0.005844912565111276,0.0016295856479173292,7.725717394842323E-4,0.0010160701750487739,0.0014511399325974124,0.001237892248265999,0.002946472743300676,0.001524898674362522,0.003612513938383088,0.0020204796341286007,8.136747614125921E-4,0.0015381517231498327,0.0027336663545107238,6.308894943229881E-4,0.0017219536331187807,0.0010144957923501165,0.0011124635425658273,0.0014627050404747756,0.0015370675202118175,8.74625913981509E-4
